polled_at_utc,state,site_id,lat,lng,temp_f,short_forecast,precip_pct,wind_mph,snow,ice,is_rain,is_heavy_rain,state_severe_alert,m_weather_delta
2026-09-21T00:39:53Z,IL,IL00057IS011400023,38.5965,-88.9677,84,Mostly Cloudy,7,5,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00074IE002800030,41.2334,-90.333,65,Cloudy,2,15,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00074IW006200004,40.8802,-90.0895,68,Cloudy,10,13,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00074IE011400005,40.6125,-89.245,69,Slight Chance Rain Showers,23,14,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00070IW008700045,39.0679,-88.6704,80,Slight Chance Showers And Thunderstorms,22,7,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IL,IL00057IS016500018,39.1993,-88.502,78,Slight Chance Showers And Thunderstorms,24,9,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IL,IL00074IW011400006,40.6111,-89.2323,69,Slight Chance Rain Showers,23,14,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00074IE006200001,40.8788,-90.0936,68,Cloudy,10,13,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00070IW014900008,39.4228,-87.6617,77,Chance Showers And Thunderstorms,36,9,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IL,IL00057IN016500044,39.1898,-88.5031,78,Slight Chance Showers And Thunderstorms,24,8,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IL,IL00055IS010400024,39.8871,-89.5966,74,Slight Chance Showers And Thunderstorms,19,10,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IL,IL00057IS003200025,37.4699,-89.1329,86,Partly Cloudy,2,1,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IL,IL00057IN003200035,37.4661,-89.1324,86,Partly Cloudy,2,1,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IN,322,38.195,-87.8597,87,Mostly Cloudy,6,3,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IN,317,38.5852,-85.7768,83,Partly Cloudy,12,1,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IN,316,38.5859,-85.7809,83,Partly Cloudy,12,1,False,False,False,False,True,0.2
2026-09-21T00:39:53Z,IN,315,39.2602,-85.9521,80,Chance Showers And Thunderstorms,29,5,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,314,39.2767,-85.9569,81,Chance Showers And Thunderstorms,29,5,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,313,40.1578,-86.5387,72,Showers And Thunderstorms,84,10,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,312,40.1722,-86.5522,72,Showers And Thunderstorms,83,10,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,311,40.6992,-87.0628,69,Rain Showers Likely,65,10,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,310,40.6984,-87.0646,69,Rain Showers Likely,65,10,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,308,41.1653,-87.271,65,Rain Showers Likely,61,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,309,41.1666,-87.2749,65,Rain Showers Likely,61,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,318,40.3543,-85.5576,70,Showers And Thunderstorms,95,13,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,319,40.3569,-85.56,70,Showers And Thunderstorms,95,13,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,320,41.2963,-85.0863,59,Rain Showers Likely,71,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,321,41.5803,-85.0597,59,Rain Showers Likely,66,10,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,300,39.4417,-87.5002,77,Chance Showers And Thunderstorms,26,8,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,302,39.6517,-86.3967,77,Showers And Thunderstorms Likely,57,8,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,301,39.6541,-86.4005,77,Showers And Thunderstorms Likely,57,8,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,303,39.8243,-85.7039,76,Showers And Thunderstorms,76,9,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,304,39.8266,-85.704,76,Showers And Thunderstorms,76,9,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,305,39.8605,-85.0259,73,Showers And Thunderstorms,94,8,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,323,39.29,-85.1688,77,Chance Showers And Thunderstorms,49,3,False,False,True,True,True,0.2
2026-09-21T00:39:53Z,IN,702,41.7472,-85.3285,60,Chance Rain Showers,53,10,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,701,41.5889,-87.2173,63,Chance Rain Showers,45,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,704,41.7058,-86.6212,61,Chance Rain Showers,28,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,703,41.7071,-86.6235,61,Chance Rain Showers,28,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,705,41.733,-86.0057,60,Chance Rain Showers,38,15,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,708,41.7472,-85.3285,60,Chance Rain Showers,53,10,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,707,41.7453,-85.3287,60,Chance Rain Showers,53,10,False,False,True,False,True,0.2
2026-09-21T00:39:53Z,IN,324,41.7353,-86.7933,61,Chance Rain Showers,25,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00064IW002500011,38.5491,-89.7633,82,Mostly Cloudy,9,6,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IN014900028,40.3599,-89.1099,70,Slight Chance Rain Showers,19,14,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IN002700029,38.8649,-89.8532,82,Slight Chance Showers And Thunderstorms,15,7,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS026800022,40.5613,-88.0615,68,Chance Rain Showers,52,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS033300046,41.3918,-87.7749,63,Chance Rain Showers,50,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00064IW008500012,38.2766,-88.8012,88,Partly Cloudy,4,5,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IW015600009,40.2711,-88.6701,71,Slight Chance Rain Showers,23,13,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IS006400017,39.3523,-89.6447,78,Chance Showers And Thunderstorms,27,7,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00080IW005100013,41.3937,-89.5591,64,Cloudy,10,15,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS022200054,39.9314,-88.3043,74,Chance Rain Showers,25,12,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00039IS008500026,41.7285,-89.0105,63,Patchy Drizzle,18,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00064IW013000053,38.2322,-87.9882,89,Partly Cloudy,5,3,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IW002800020,41.2141,-90.3308,65,Cloudy,2,15,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00080IE011700043,41.4314,-88.3454,65,Chance Rain Showers,41,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00072IE015200041,39.9923,-88.7827,74,Slight Chance Showers And Thunderstorms,20,12,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00070IE008600051,39.0651,-88.6745,80,Slight Chance Showers And Thunderstorms,22,7,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IS019400021,40.8371,-88.6833,66,Chance Rain Showers,41,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00080IE005100040,41.3938,-89.5665,64,Cloudy,10,15,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IW020800052,40.1298,-87.7441,72,Chance Rain Showers,49,9,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IN010400050,39.8627,-89.5948,74,Slight Chance Showers And Thunderstorms,19,9,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00072IW015200014,39.9888,-88.7852,74,Slight Chance Showers And Thunderstorms,20,12,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00070IW002700015,38.7884,-89.6889,81,Mostly Cloudy,12,6,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS007900047,38.0962,-88.9138,88,Partly Cloudy,4,3,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IS002700019,38.8723,-89.8511,82,Slight Chance Showers And Thunderstorms,15,7,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00070IE002700042,38.7849,-89.7023,82,Mostly Cloudy,12,6,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN026800032,40.5505,-88.0605,68,Chance Rain Showers,52,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN007900034,38.0297,-88.9203,90,Partly Cloudy,3,3,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00080IW011700016,41.4473,-88.3285,65,Chance Rain Showers,40,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IN006400027,39.3465,-89.6408,77,Chance Showers And Thunderstorms,27,7,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00039IN008500036,41.7236,-89.0062,63,Patchy Drizzle,18,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00064IE008500039,38.273,-88.8496,88,Partly Cloudy,4,5,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00064IE002500038,38.5481,-89.7731,82,Mostly Cloudy,9,5,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00024IW003700010,37.1593,-88.6798,88,Partly Cloudy,1,1,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN022200048,39.9218,-88.299,74,Chance Rain Showers,25,12,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IN019400031,40.8234,-88.6875,66,Chance Rain Showers,40,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN011400033,38.5963,-88.9638,84,Mostly Cloudy,7,5,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN033300049,41.3892,-87.7729,64,Chance Rain Showers,50,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IE015600037,40.2732,-88.6762,71,Slight Chance Rain Showers,23,13,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS011400023,38.5965,-88.9677,84,Mostly Cloudy,7,5,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IE002800030,41.2334,-90.333,65,Cloudy,2,15,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IW006200004,40.8802,-90.0895,68,Cloudy,10,13,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IE011400005,40.6125,-89.245,69,Slight Chance Rain Showers,23,14,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00070IW008700045,39.0679,-88.6704,80,Slight Chance Showers And Thunderstorms,22,7,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS016500018,39.1993,-88.502,78,Slight Chance Showers And Thunderstorms,24,9,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IW011400006,40.6111,-89.2323,69,Slight Chance Rain Showers,23,14,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00074IE006200001,40.8788,-90.0936,68,Cloudy,10,13,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00070IW014900008,39.4228,-87.6617,77,Chance Showers And Thunderstorms,36,9,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN016500044,39.1898,-88.5031,78,Slight Chance Showers And Thunderstorms,24,8,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00055IS010400024,39.8871,-89.5966,74,Slight Chance Showers And Thunderstorms,19,10,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IS003200025,37.4699,-89.1329,86,Partly Cloudy,2,1,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IL,IL00057IN003200035,37.4661,-89.1324,86,Partly Cloudy,2,1,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IN,322,38.195,-87.8597,87,Mostly Cloudy,6,3,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IN,317,38.5852,-85.7768,83,Partly Cloudy,12,1,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IN,316,38.5859,-85.7809,83,Partly Cloudy,12,1,False,False,False,False,True,0.2
2026-09-21T00:54:53Z,IN,315,39.2602,-85.9521,80,Chance Showers And Thunderstorms,29,5,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,314,39.2767,-85.9569,81,Chance Showers And Thunderstorms,29,5,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,313,40.1578,-86.5387,72,Showers And Thunderstorms,84,10,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,312,40.1722,-86.5522,72,Showers And Thunderstorms,83,10,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,311,40.6992,-87.0628,69,Rain Showers Likely,65,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,310,40.6984,-87.0646,69,Rain Showers Likely,65,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,308,41.1653,-87.271,65,Rain Showers Likely,61,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,309,41.1666,-87.2749,65,Rain Showers Likely,61,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,318,40.3543,-85.5576,70,Showers And Thunderstorms,95,13,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,319,40.3569,-85.56,70,Showers And Thunderstorms,95,13,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,320,41.2963,-85.0863,59,Rain Showers Likely,71,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,321,41.5803,-85.0597,59,Rain Showers Likely,66,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,300,39.4417,-87.5002,77,Chance Showers And Thunderstorms,26,8,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,302,39.6517,-86.3967,77,Showers And Thunderstorms Likely,57,8,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,301,39.6541,-86.4005,77,Showers And Thunderstorms Likely,57,8,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,303,39.8243,-85.7039,76,Showers And Thunderstorms,76,9,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,304,39.8266,-85.704,76,Showers And Thunderstorms,76,9,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,305,39.8605,-85.0259,73,Showers And Thunderstorms,94,8,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,323,39.29,-85.1688,77,Chance Showers And Thunderstorms,49,3,False,False,True,True,True,0.2
2026-09-21T00:54:53Z,IN,702,41.7472,-85.3285,60,Chance Rain Showers,53,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,701,41.5889,-87.2173,63,Chance Rain Showers,45,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,704,41.7058,-86.6212,61,Chance Rain Showers,28,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,703,41.7071,-86.6235,61,Chance Rain Showers,28,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,705,41.733,-86.0057,60,Chance Rain Showers,38,15,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,708,41.7472,-85.3285,60,Chance Rain Showers,53,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,707,41.7453,-85.3287,60,Chance Rain Showers,53,10,False,False,True,False,True,0.2
2026-09-21T00:54:53Z,IN,324,41.7353,-86.7933,61,Chance Rain Showers,25,10,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00064IW002500011,38.5491,-89.7633,82,Mostly Cloudy,9,6,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IN014900028,40.3599,-89.1099,70,Slight Chance Rain Showers,19,14,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IN002700029,38.8649,-89.8532,82,Slight Chance Showers And Thunderstorms,15,7,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS026800022,40.5613,-88.0615,68,Chance Rain Showers,52,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS033300046,41.3918,-87.7749,63,Chance Rain Showers,50,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00064IW008500012,38.2766,-88.8012,88,Partly Cloudy,4,5,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IW015600009,40.2711,-88.6701,71,Slight Chance Rain Showers,23,13,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IS006400017,39.3523,-89.6447,78,Chance Showers And Thunderstorms,27,7,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00080IW005100013,41.3937,-89.5591,64,Cloudy,10,15,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS022200054,39.9314,-88.3043,74,Chance Rain Showers,25,12,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00039IS008500026,41.7285,-89.0105,63,Patchy Drizzle,18,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00064IW013000053,38.2322,-87.9882,89,Partly Cloudy,5,3,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IW002800020,41.2141,-90.3308,65,Cloudy,2,15,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00080IE011700043,41.4314,-88.3454,65,Chance Rain Showers,41,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00072IE015200041,39.9923,-88.7827,74,Slight Chance Showers And Thunderstorms,20,12,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00070IE008600051,39.0651,-88.6745,80,Slight Chance Showers And Thunderstorms,22,7,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IS019400021,40.8371,-88.6833,66,Chance Rain Showers,41,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00080IE005100040,41.3938,-89.5665,64,Cloudy,10,15,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IW020800052,40.1298,-87.7441,72,Chance Rain Showers,49,9,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IN010400050,39.8627,-89.5948,74,Slight Chance Showers And Thunderstorms,19,9,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00072IW015200014,39.9888,-88.7852,74,Slight Chance Showers And Thunderstorms,20,12,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00070IW002700015,38.7884,-89.6889,81,Mostly Cloudy,12,6,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS007900047,38.0962,-88.9138,88,Partly Cloudy,4,3,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IS002700019,38.8723,-89.8511,82,Slight Chance Showers And Thunderstorms,15,7,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00070IE002700042,38.7849,-89.7023,82,Mostly Cloudy,12,6,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IN026800032,40.5505,-88.0605,68,Chance Rain Showers,52,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IN007900034,38.0297,-88.9203,90,Partly Cloudy,3,3,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00080IW011700016,41.4473,-88.3285,65,Chance Rain Showers,40,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IN006400027,39.3465,-89.6408,77,Chance Showers And Thunderstorms,27,7,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00039IN008500036,41.7236,-89.0062,63,Patchy Drizzle,18,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00064IE008500039,38.273,-88.8496,88,Partly Cloudy,4,5,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00064IE002500038,38.5481,-89.7731,82,Mostly Cloudy,9,5,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00024IW003700010,37.1593,-88.6798,88,Partly Cloudy,1,1,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IN022200048,39.9218,-88.299,74,Chance Rain Showers,25,12,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IN019400031,40.8234,-88.6875,66,Chance Rain Showers,40,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IN011400033,38.5963,-88.9638,84,Mostly Cloudy,7,5,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IN033300049,41.3892,-87.7729,64,Chance Rain Showers,50,15,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IE015600037,40.2732,-88.6762,71,Slight Chance Rain Showers,23,13,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS011400023,38.5965,-88.9677,84,Mostly Cloudy,7,5,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IE002800030,41.2334,-90.333,65,Cloudy,2,15,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IW006200004,40.8802,-90.0895,68,Cloudy,10,13,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IE011400005,40.6125,-89.245,69,Slight Chance Rain Showers,23,14,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00070IW008700045,39.0679,-88.6704,80,Slight Chance Showers And Thunderstorms,22,7,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS016500018,39.1993,-88.502,78,Slight Chance Showers And Thunderstorms,24,9,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IW011400006,40.6111,-89.2323,69,Slight Chance Rain Showers,23,14,False,False,True,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00074IE006200001,40.8788,-90.0936,68,Cloudy,10,13,False,False,False,False,True,0.2
2026-09-21T01:09:53Z,IL,IL00070IW014900008,39.4228,-87.6617,77,Chance Showers And Thunderstorms,36,9,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IN016500044,39.1898,-88.5031,78,Slight Chance Showers And Thunderstorms,24,8,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00055IS010400024,39.8871,-89.5966,74,Slight Chance Showers And Thunderstorms,19,10,False,False,True,True,True,0.2
2026-09-21T01:09:53Z,IL,IL00057IS003200025,37.4699,-89.1329,86,Partly Cloudy,2,1,False,False,False,False,True,0.2
